lat,lon,Empresa,Compañía,,Comuna,Región,Tipo Documento,Nro. Documento,Fecha Documento
-35.37138889,-71.86888889,TELEFONICA MOVILES CHILE S.A.,Otros,,Pencahue,VII,DECRETO NOTIFICADO,576,11/7/2008
-34.74888889,-71.13333333,TELEFONICA MOVILES CHILE S.A.,Otros,,Chimbarongo,VI,DECRETO NOTIFICADO,576,11/7/2008
-33.63611111,-70.87,TELEFONICA MOVILES CHILE S.A.,Otros,,Talagante,RM,DECRETO NOTIFICADO,576,11/7/2008
-30.59277778,-71.19694444,TELEFONICA MOVILES CHILE S.A.,Otros,,Ovalle,IV,DECRETO NOTIFICADO,578,11/7/2008
-29.8775,-78.22777778,TELEFONICA MOVILES CHILE S.A.,Otros,,La Serena,IV,DECRETO NOTIFICADO,578,11/7/2008
-29.89833333,-71.24083333,TELEFONICA MOVILES CHILE S.A.,Otros,,La Serena,IV,DECRETO NOTIFICADO,578,11/7/2008
-33.43416667,-70.78666667,TELEFONICA MOVILES CHILE S.A.,Otros,,Pudahuel,RM,DECRETO NOTIFICADO,578,11/7/2008
-38.99580556,-73.11747222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Teodoro Schmidt,IX,DECRETO NOTIFICADO,714,15/10/2002
-36.39361111,-72.40138889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Ninhue,VIII,DECRETO NOTIFICADO,545,12/6/2007
-36.51972222,-72.92666667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Tomé,VIII,DECRETO NOTIFICADO,545,12/6/2007
-36.82138889,-73.03833333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Concepción,VIII,DECRETO NOTIFICADO,545,12/6/2007
-37.55194444,-72.595,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Negrete,VIII,DECRETO NOTIFICADO,545,12/6/2007
-36.76416667,-73.00527778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Penco,VIII,DECRETO NOTIFICADO,545,12/6/2007
-37.25222222,-73.22861111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Arauco,VIII,DECRETO NOTIFICADO,545,12/6/2007
-36.81083333,-73.06555556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Concepción,VIII,DECRETO NOTIFICADO,545,12/6/2007
-36.67166667,-71.9525,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Chillán,VIII,DECRETO NOTIFICADO,545,12/6/2007
-36.80138889,-71.76027778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Pinto,VIII,DECRETO NOTIFICADO,545,12/6/2007
-36.41361111,-72.65527778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Treguaco,VIII,DECRETO NOTIFICADO,545,12/6/2007
-18.4775,-70.32027778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Arica,XV,DECRETO NOTIFICADO,544,12/6/2007
-32.96805556,-71.54166667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Viña del Mar,V,DECRETO NOTIFICADO,544,12/6/2007
-32.03972222,-71.59805556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Valparaíso,V,DECRETO NOTIFICADO,544,12/6/2007
-33.05805556,-71.44444444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Quilpué,V,DECRETO NOTIFICADO,544,12/6/2007
-32.79555556,-70.57833333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San Esteban,V,DECRETO NOTIFICADO,544,12/6/2007
-32.72638889,-71.48694444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Puchuncaví,V,DECRETO NOTIFICADO,544,12/6/2007
-38.52388889,-72.4425,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Lautaro,IX,DECRETO NOTIFICADO,543,12/6/2007
-40.29027778,-73.0775,TELEFONICA MOVILES DE CHILE S.A.,Otros,,La Unión,XIV,DECRETO NOTIFICADO,543,12/6/2007
-41.44416667,-73.03583333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Puerto Montt,X,DECRETO NOTIFICADO,543,12/6/2007
-33.75888889,-70.7375,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Buin,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.42722222,-70.5525,TELEFONICA MOVILES DE CHILE S.A.,Otros,,La Reina,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.53777778,-70.56083333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,La Florida,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.44916667,-70.72416667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Lo Prado,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.72777778,-70.77138889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Buin,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.35944444,-70.49083333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Lo Barnechea,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.6225,-70.62888889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,La Pintana,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.48722222,-70.73555556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Maipú,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.695,-70.89055556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Talagante,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.38361111,-70.57527778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Vitacura,RM,DECRETO NOTIFICADO,801,13/08/2007
-33.44444444,-70.62666667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,801,13/08/2007
-34.20333333,-70.65388889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Machalí,VI,DECRETO NOTIFICADO,542,12/6/2007
-34.97555556,-71.23916667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Curicó,VII,DECRETO NOTIFICADO,542,12/6/2007
-35.55361111,-72.08944444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,San Javier,VII,DECRETO NOTIFICADO,542,12/6/2007
-34.91222222,-71.31861111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Rauco,VII,DECRETO NOTIFICADO,542,12/6/2007
-36.00222222,-71.72472222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Retiro,VII,DECRETO NOTIFICADO,542,12/6/2007
-36.00083333,-71.72583333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Retiro,VII,DECRETO NOTIFICADO,542,12/6/2007
-35.83833333,-71.59694444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Linares,VII,DECRETO NOTIFICADO,542,12/6/2007
-35.83527778,-71.57388889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Linares,VII,DECRETO NOTIFICADO,542,12/6/2007
-35.745,-71.58305556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Yerbas Buenas,VII,DECRETO NOTIFICADO,542,12/6/2007
-35.74472222,-71.58388889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Yerbas Buenas,VII,DECRETO NOTIFICADO,542,12/6/2007
-33.35527778,-71.39694444,TELEFONICA MOVILES CHILE S.A.,Otros,,Casablanca,V,DECRETO NOTIFICADO,450,10/9/2001
-32.75166667,-70.72638889,TELEFONICA MOVILES CHILE S.A.,Otros,,San Felipe,V,DECRETO NOTIFICADO,450,10/9/2001
-33.38638889,-70.54527778,TELEFONICA MOVILES CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,181,23/04/1999
-33.44083333,-70.65361111,CLARO CHILE S.A.,Claro,,Santiago,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.42555556,-70.61805556,CLARO CHILE S.A.,Claro,,Providencia,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.45333333,-70.70361111,CLARO CHILE S.A.,Claro,,Estación Central,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.43861111,-70.72138889,CLARO CHILE S.A.,Claro,,Lo Prado,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.41166667,-70.58694444,CLARO CHILE S.A.,Claro,,Las Condes,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.43277778,-70.63166667,CLARO CHILE S.A.,Claro,,Providencia,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.45222222,-70.69916667,CLARO CHILE S.A.,Claro,,Estación Central,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.41305556,-70.59388889,CLARO CHILE S.A.,Claro,,Las Condes,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.41027778,-70.58277778,CLARO CHILE S.A.,Claro,,Las Condes,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.44722222,-70.67833333,CLARO CHILE S.A.,Claro,,Estación Central,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.44222222,-70.65861111,CLARO CHILE S.A.,Claro,,Santiago,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.41833333,-70.60638889,CLARO CHILE S.A.,Claro,,Providencia,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.45416667,-70.71333333,CLARO CHILE S.A.,Claro,,Lo Prado,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.42194444,-70.61194444,CLARO CHILE S.A.,Claro,,Providencia,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.44361111,-70.66444444,CLARO CHILE S.A.,Claro,,Santiago,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.43861111,-70.64361111,CLARO CHILE S.A.,Claro,,Santiago,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.41472222,-70.60055556,CLARO CHILE S.A.,Claro,,Providencia,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.43611111,-70.63805556,CLARO CHILE S.A.,Claro,,Santiago,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.43944444,-70.64722222,CLARO CHILE S.A.,Claro,,Santiago,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.44888889,-70.68527778,CLARO CHILE S.A.,Claro,,Estación Central,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.44555556,-70.67166667,CLARO CHILE S.A.,Claro,,Santiago,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.42888889,-70.62388889,CLARO CHILE S.A.,Claro,,Providencia,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.44833333,-70.72111111,CLARO CHILE S.A.,Claro,,Lo Prado,RM,DECRETO NOTIFICADO,421,20/06/2002
-33.9325,-71.27111111,TELEFONICA MOVILES CHILE S.A.,Otros,,Quillota,V,DECRETO NOTIFICADO,650,26/08/2009
-33.06527778,-71.63666667,TELEFONICA MOVILES CHILE S.A.,Otros,,Valparaíso,V,DECRETO NOTIFICADO,650,26/08/2009
-29.91805556,-71.24816667,TELEFONICA MOVILES CHILE S.A.,Otros,,La Serena,IV,DECRETO NOTIFICADO,647,26/08/2009
-30.58819444,-71.19727778,TELEFONICA MOVILES CHILE S.A.,Otros,,Ovalle,IV,DECRETO NOTIFICADO,647,26/08/2009
-29.86527778,-71.23805556,TELEFONICA MOVILES CHILE S.A.,Otros,,La Serena,IV,DECRETO NOTIFICADO,647,26/08/2009
-30.745,-70.7875,TELEFONICA MOVILES CHILE S.A.,Otros,,Ovalle,IV,DECRETO NOTIFICADO,647,26/08/2009
-29.919,-71.22736111,TELEFONICA MOVILES CHILE S.A.,Otros,,La Serena,IV,DECRETO NOTIFICADO,647,26/08/2009
-34.12361111,-70.73027778,TELEFONICA MOVILES CHILE S.A.,Otros,,Rancagua,VI,DECRETO NOTIFICADO,647,26/08/2009
-35.26277778,-71.78888889,TELEFONICA MOVILES CHILE S.A.,Otros,,Pencahue,VII,DECRETO NOTIFICADO,647,26/08/2009
-37.02605556,-73.14136111,TELEFONICA MOVILES CHILE S.A.,Otros,,Coronel,VIII,DECRETO NOTIFICADO,647,26/08/2009
-39.38694444,-73.23388889,TELEFONICA MOVILES CHILE S.A.,Otros,,Toltén,IX,DECRETO NOTIFICADO,647,26/08/2009
-33.49194444,-70.65222222,TELEFONICA MOVILES CHILE S.A.,Otros,,San Miguel,RM,DECRETO NOTIFICADO,647,26/08/2009
-33.48972222,-70.54777778,TELEFONICA MOVILES CHILE S.A.,Otros,,Peñalolén,RM,DECRETO NOTIFICADO,647,26/08/2009
-33.45388889,-70.54083333,TELEFONICA MOVILES CHILE S.A.,Otros,,La Reina,RM,DECRETO NOTIFICADO,647,26/08/2009
-33.50694444,-70.7975,TELEFONICA MOVILES CHILE S.A.,Otros,,Maipú,RM,DECRETO NOTIFICADO,647,26/08/2009
-22.67861111,-70.1825,TELEFONICA MOVILES CHILE S.A.,Otros,,Mejillones,II,DECRETO NOTIFICADO,1075,19/11/2009
-22.47138889,-68.92583333,TELEFONICA MOVILES CHILE S.A.,Otros,,Calama,II,DECRETO NOTIFICADO,1075,19/11/2009
-26.23933333,-69.55827778,TELEFONICA MOVILES CHILE S.A.,Otros,,Diego de Almagro,III,DECRETO NOTIFICADO,1075,19/11/2009
-27.36569444,-70.31641667,TELEFONICA MOVILES CHILE S.A.,Otros,,Copiapó,III,DECRETO NOTIFICADO,1075,19/11/2009
-27.97722222,-69.97416667,TELEFONICA MOVILES CHILE S.A.,Otros,,Tierra Amarilla,III,DECRETO NOTIFICADO,1075,19/11/2009
-27.37138889,-70.30444444,TELEFONICA MOVILES CHILE S.A.,Otros,,Copiapó,III,DECRETO NOTIFICADO,1075,19/11/2009
-22.88555556,-69.31916667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Sierra Gorda,II,DECRETO NOTIFICADO,776,31/08/2010
-23.57583333,-70.38361111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Antofagasta,II,DECRETO NOTIFICADO,776,31/08/2010
-33.03138889,-71.54333333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Viña del Mar,V,DECRETO NOTIFICADO,652,26/07/2010
-33.02027778,-71.56333333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Viña del Mar,V,DECRETO NOTIFICADO,768,31/08/2010
-33.04805556,-71.63166667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Valparaíso,V,DECRETO NOTIFICADO,769,31/08/2010
-34.61138889,-70.95388889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,San Fernando,VI,DECRETO NOTIFICADO,653,26/07/2010
-36.72166667,-73.10666667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Talcahuano,VIII,DECRETO NOTIFICADO,767,31/08/2010
-36.59888889,-72.10138889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Chillán,VIII,DECRETO NOTIFICADO,767,31/08/2010
-38.72055556,-72.62972222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Temuco,IX,DECRETO NOTIFICADO,770,31/08/2010
-38.71277778,-72.56305556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Temuco,IX,DECRETO NOTIFICADO,770,31/08/2010
-45.57666667,-72.04305556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Coyhaique,XI,DECRETO NOTIFICADO,775,31/08/2010
-33.45252778,-70.63127778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,280,26/05/2006
-33.43905556,-70.6385,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Santiago,RM,DECRETO NOTIFICADO,280,26/05/2006
-53.14916667,-70.89944444,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Punta Arenas,XII,DECRETO NOTIFICADO,774,31/08/2010
-33.5875,-70.57805556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Puente Alto,RM,DECRETO NOTIFICADO,772,31/08/2010
-33.57861111,-70.57833333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Puente Alto,RM,DECRETO NOTIFICADO,772,31/08/2010
-33.5725,-70.53694444,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Puente Alto,RM,DECRETO NOTIFICADO,772,31/08/2010
-33.59194444,-70.58805556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Puente Alto,RM,DECRETO NOTIFICADO,772,31/08/2010
-33.47444444,-70.54111111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Peñalolén,RM,DECRETO NOTIFICADO,780,31/08/2010
-33.44638889,-70.84916667,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pudahuel,RM,DECRETO NOTIFICADO,780,31/08/2010
-33.38861111,-70.64944444,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Recoleta,RM,DECRETO NOTIFICADO,780,31/08/2010
-33.41777778,-70.6475,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Recoleta,RM,DECRETO NOTIFICADO,780,31/08/2010
-33.37555556,-70.65638889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Conchalí,RM,DECRETO NOTIFICADO,780,31/08/2010
-33.55166667,-70.60638889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,La Florida,RM,DECRETO NOTIFICADO,780,31/08/2010
-33.45888889,-70.5825,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Ñuñoa,RM,DECRETO NOTIFICADO,780,31/08/2010
-32.83388889,-70.59916667,VTR MOVIL S.A.,VTR,,Los Andes,V,DECRETO NOTIFICADO,829,8/6/2011
-33.64583333,-71.62861111,VTR MOVIL S.A.,VTR,,Santo Domingo,V,DECRETO NOTIFICADO,829,8/6/2011
-34.64166667,-71.36527778,VTR MOVIL S.A.,VTR,,Santa Cruz,VI,DECRETO NOTIFICADO,829,8/6/2011
-34.40722222,-70.85888889,VTR MOVIL S.A.,VTR,,Rengo,VI,DECRETO NOTIFICADO,829,8/6/2011
-36.14166667,-71.82055556,VTR MOVIL S.A.,VTR,,Parral,VII,DECRETO NOTIFICADO,829,8/6/2011
-35.60194444,-71.76777778,VTR MOVIL S.A.,VTR,,San Javier,VII,DECRETO NOTIFICADO,829,8/6/2011
-37.80111111,-73.39861111,VTR MOVIL S.A.,VTR,,Cañete,VIII,DECRETO NOTIFICADO,829,8/6/2011
-33.20444444,-70.67833333,VTR MOVIL S.A.,VTR,,Colina,RM,DECRETO NOTIFICADO,829,8/6/2011
-29.95063889,-71.26816667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Coquimbo,IV,DECRETO NOTIFICADO,353,30/06/2006
-33.507,-70.56825,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Peñalolén,RM,DECRETO NOTIFICADO,57,7/2/2002
-33.39372222,-70.58441667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Vitacura,RM,DECRETO NOTIFICADO,57,7/2/2002
-33.39055556,-70.55611111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Las Condes,RM,DECRETO NOTIFICADO,57,7/2/2002
-33.34177778,-70.52027778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Lo Barnechea,RM,DECRETO NOTIFICADO,57,7/2/2002
-33.44302778,-70.62413889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Providencia,RM,DECRETO NOTIFICADO,57,7/2/2002
-33.52125,-70.78516667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Maipú,RM,DECRETO NOTIFICADO,57,7/2/2002
-34.40447222,-70.85705556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Rengo,VI,DECRETO NOTIFICADO,368,30/05/2003
-33.20272222,-71.65966667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Valparaíso,V,DECRETO NOTIFICADO,368,30/05/2003
-34.38111111,-71.29333333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Pichidegua,VI,DECRETO NOTIFICADO,368,30/05/2003
-34.66194444,-71.16083333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Nancagua,VI,DECRETO NOTIFICADO,368,30/05/2003
-34.12333333,-71.4725,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Pichidegua,VI,DECRETO NOTIFICADO,368,30/05/2003
-34.16041667,-70.72261111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Rancagua,VI,DECRETO NOTIFICADO,368,30/05/2003
-34.17183333,-70.75744444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Rancagua,VI,DECRETO NOTIFICADO,368,30/05/2003
-33.45222222,-71.66111111,CLARO CHILE S.A.,Claro,,El Tabo,V,RESOLUCIÓN EXENTA,1579,14/02/2012
-33.57111111,-70.68027778,CLARO CHILE S.A.,Claro,,El Bosque,RM,RESOLUCIÓN EXENTA,1579,14/02/2012
-23.67583333,-70.40416667,CLARO CHILE S.A.,Claro,,Antofagasta,II,DECRETO NOTIFICADO,1052,15/11/2010
-34.1375,-70.72777778,TELEFONICA MOVILES CHILE S.A.,Otros,,Rancagua,VI,DECRETO NOTIFICADO,126,30/01/2003
-33.39277778,-70.79083333,ENTEL TELEFONIA MOVIL S.A.,Entel,,Pudahuel,RM,DECRETO NOTIFICADO,346,23/06/2006
-33.44083333,-70.65388889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,344,23/06/2006
-33.44083333,-70.65388889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,344,23/06/2006
-33.44083333,-70.65388889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,344,23/06/2006
-33.44083333,-70.65388889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Santiago,RM,DECRETO NOTIFICADO,344,23/06/2006
-33.40361111,-70.79305556,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pudahuel,RM,DECRETO NOTIFICADO,344,23/06/2006
-33.39277778,-70.79083333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pudahuel,RM,DECRETO NOTIFICADO,344,23/06/2006
-33.39277778,-70.79083333,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Pudahuel,RM,DECRETO NOTIFICADO,344,23/06/2006
-20.21694444,-70.13777778,CLARO CHILE S.A.,Claro,,Iquique,I,DECRETO NOTIFICADO,234,23/04/2003
-35.52944444,-71.49166667,CLARO CHILE S.A.,Claro,,San Clemente,VII,DECRETO NOTIFICADO,234,23/04/2003
-33.81388889,-71.74222222,CLARO CHILE S.A.,Claro,,Paine,RM,DECRETO NOTIFICADO,801,13/11/2002
-33.68277778,-71.21055556,CLARO CHILE S.A.,Claro,,Melipilla,RM,DECRETO NOTIFICADO,801,13/11/2002
-33.0475,-71.52,CLARO CHILE S.A.,Claro,,Viña del Mar,V,DECRETO NOTIFICADO,801,13/11/2002
-33.54655556,-70.58847222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,La Florida,RM,DECRETO NOTIFICADO,282,4/7/2005
-34.97363889,-71.78580556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Hualañé,VII,DECRETO NOTIFICADO,282,4/7/2005
-22.80605556,-69.27391667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Sierra Gorda,II,DECRETO NOTIFICADO,282,4/7/2005
-23.54475,-70.38838889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Antofagasta,II,DECRETO NOTIFICADO,282,4/7/2005
-32.91388889,-71.38305556,NEXTEL S.A.,Nextel,,Quillota,V,DECRETO NOTIFICADO,1157,6/9/2011
-33.55888889,-70.56527778,NEXTEL S.A.,Nextel,,La Florida,RM,RESOLUCIÓN EXENTA,3902,25/07/2011
-18.49777778,-70.26611111,CLARO CHILE S.A.,Claro,,Arica,XV,DECRETO NOTIFICADO,282,4/3/2010
-20.21555556,-70.14861111,CLARO CHILE S.A.,Claro,,Iquique,I,DECRETO NOTIFICADO,282,4/3/2010
-18.49472222,-70.30277778,CLARO CHILE S.A.,Claro,,Arica,XV,DECRETO NOTIFICADO,282,4/3/2010
-29.92277778,-71.22972222,CLARO CHILE S.A.,Claro,,La Serena,IV,DECRETO NOTIFICADO,282,4/3/2010
-18.49777778,-70.26444444,CLARO CHILE S.A.,Claro,,Arica,XV,DECRETO NOTIFICADO,864,27/10/2009
-33.38166667,-70.62083333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Huechuraba,RM,DECRETO NOTIFICADO,541,12/6/2007
-33.51194444,-70.82444444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Maipú,RM,DECRETO NOTIFICADO,541,12/6/2007
-33.42416667,-70.76805556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Pudahuel,RM,DECRETO NOTIFICADO,541,12/6/2007
-33.83638889,-70.80194444,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Paine,RM,DECRETO NOTIFICADO,541,12/6/2007
-33.50722222,-70.66805556,TELEFONICA MOVILES DE CHILE S.A.,Otros,,La Cisterna,RM,DECRETO NOTIFICADO,541,12/6/2007
-35.13166667,-71.35611111,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Molina,VII,DECRETO NOTIFICADO,548,12/6/2007
-37.6225,-73.45333333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Los Álamos,VIII,DECRETO NOTIFICADO,548,12/6/2007
-37.28416667,-71.94722222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Tucapel,VIII,DECRETO NOTIFICADO,548,12/6/2007
-38.67416667,-72.00333333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Vilcún,IX,DECRETO NOTIFICADO,548,12/6/2007
-35.21277778,-72.27277778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Constitución,VII,DECRETO NOTIFICADO,547,12/6/2007
-34.97611111,-71.23916667,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Curicó,VII,DECRETO NOTIFICADO,547,12/6/2007
-34.99916667,-71.38222222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Sagrada Familia,VII,DECRETO NOTIFICADO,547,12/6/2007
-35.42,-71.65333333,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Talca,VII,DECRETO NOTIFICADO,547,12/6/2007
-33.03527778,-71.50777778,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Viña del Mar,V,DECRETO NOTIFICADO,546,12/6/2007
-32.23305556,-70.85972222,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Petorca,V,DECRETO NOTIFICADO,546,12/6/2007
-32.76861111,-71.52888889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Quintero,V,DECRETO NOTIFICADO,546,12/6/2007
-33.10805556,-71.36,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Quilpué,V,DECRETO NOTIFICADO,546,12/6/2007
-32.7625,-70.865,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Panquehue,V,DECRETO NOTIFICADO,546,12/6/2007
-32.84277778,-70.59638889,TELEFONICA MOVILES DE CHILE S.A.,Otros,,Los Andes,V,DECRETO NOTIFICADO,546,12/6/2007
-33.50972222,-70.60388889,ENTEL TELEFONIA MOVIL S.A.,Entel,,La Florida,RM,RESOLUCIÓN EXENTA,364,18/04/2008
-33.16638889,-70.74111111,ENTEL TELEFONIA MOVIL S.A.,Entel,,Rancagua,VI,RESOLUCIÓN EXENTA,364,18/04/2008
-33.50972222,-70.60388889,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,La Florida,RM,RESOLUCIÓN EXENTA,363,18/04/2008
-34.16638889,-70.74111111,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Rancagua,VI,RESOLUCIÓN EXENTA,363,18/04/2008
-22.09194444,-70.21222222,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Tocopilla,II,DECRETO NOTIFICADO,538,12/6/2008
-27.36388889,-70.33,ENTEL PCS TELECOMUNICACIONES S.A.,Entel,,Copiapó,III,DECRETO NOTIFICADO,591,11/7/2008
